Index,IUPAC
2818,Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2819,Man(a1-3)[Man(a1-3)[Man(a1-6)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2820,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)Man(a1-6)]Man
2821,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man
2822,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2823,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2824,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2825,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)Glc
2826,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2827,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2828,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2829,Man(a1-3)[Man(a1-3)[Man(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2830,Man(a1-3)[Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2831,Man(a1-3)[Man(a1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2832,Man(a1-3)[Man(a1-4)]GlcNAc
2833,Man(a1-3)[Man(a1-4)]Man
2834,Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc
2835,Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2836,Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2837,Man(a1-3)[Man(a1-6)]Man
2838,Man(a1-3)[Man(a1-6)]Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2839,Man(a1-3)[Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2840,Man(a1-3)[Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-6)]Man
2841,Man(a1-3)[Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2842,Man(a1-3)[Man(a1-6)]Man(a1-3)[Man(a1-6)]Man
2843,Man(a1-3)[Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2844,Man(a1-3)[Man(a1-6)]Man(a1-4)GlcNAc(a1-4)GlcNAc
2845,Man(a1-3)[Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2846,Man(a1-3)[Man(a1-6)]Man(a1-6)Man
2847,Man(a1-3)[Man(a1-6)]Man(a1-6)Man(a1-3)[Man(a1-6)]Man
2848,Man(a1-3)[Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc
2849,Man(a1-3)[Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2850,Man(a1-3)[Man(a1-6)]Man(a1-6)[Fuc(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2851,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc
2852,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(a1-3)[Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc
2853,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2854,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2855,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-2)]GlcNAc
2856,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2857,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2858,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-3)]GlcNAc
2859,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2860,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Gal(b1-4)Fuc(a1-6)]GlcNAc
2861,Man(a1-3)[Man(b1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2862,Man(a1-3)[Man(b1-3)[Man(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2863,Man(a1-3)[Man(b1-4)Man(b1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2864,Man(a1-3)[Man(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2865,Man(a1-3)[Man(b1-6)]Glc(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2866,Man(a1-3)[Man(b1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2867,Man(a1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2868,Man(a1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2869,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2870,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2871,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2872,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2873,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2874,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2875,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2876,Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2877,Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc
2878,Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2879,Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2880,Man(a1-3)[Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2881,Man(a1-3)[Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2882,Man(a1-4)Gal(b1-3)GlcNAc
2883,Man(a1-4)GlcNAc
2884,Man(a1-4)GlcNAc(a1-4)GlcNAc
2885,Man(a1-4)GlcNAc(b1-4)GlcNAc
2886,Man(a1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2887,Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2888,Man(a1-4)GlcNAc(b1-4)[Fuc(b1-3)]GlcNAc
2889,Man(a1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2890,Man(a1-4)Man
2891,Man(a1-4)Man(a1-4)GlcNAc(a1-4)GlcNAc
2892,Man(a1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc
2893,Man(a1-4)Man(a1-4)Man
2894,Man(a1-4)Man(a1-4)Man(a1-3)[Man(a1-3)[Man(a1-4)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2895,Man(a1-4)Man(a1-4)Man(a1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
2896,Man(a1-4)Man(a1-4)Man(b1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
2897,Man(a1-4)Man(b1-3)GlcNAc(b1-4)GlcNAc
2898,Man(a1-4)Man(b1-3)Man(a1-4)GlcNAc(a1-4)GlcNAc
2899,Man(a1-4)Man(b1-4)GlcNAc(a1-4)GlcNAc
2900,Man(a1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
2901,Man(a1-4)Man(b1-4)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc
2902,Man(a1-4)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2903,Man(a1-4)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2904,Man(a1-5)Man
2905,Man(a1-6)Gal
2906,Man(a1-6)Glc(b1-4)GlcNAc(b1-4)[Fuc(a1-2)]Gal(b1-3)GalNAc
2907,Man(a1-6)GlcNAc(b1-4)GlcNAc
2908,Man(a1-6)Man(a1-3)Man(a1-3)Man
2909,Man(a1-6)Man(a1-3)Man(a1-6)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2910,Man(a1-6)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc
2911,Man(a1-6)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2912,Man(a1-6)Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2913,Man(a1-6)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2914,Man(a1-6)Man(a1-4)GlcNAc(a1-4)GlcNAc
2915,Man(a1-6)Man(a1-4)GlcNAc(b1-4)GlcNAc
2916,Man(a1-6)Man(a1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2917,Man(a1-6)Man(a1-4)GlcNAc(b1-4)[Fuc(b1-3)]GlcNAc
2918,Man(a1-6)Man(a1-6)Man
2919,Man(a1-6)Man(a1-6)Man(a1-6)Man
2920,Man(a1-6)Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2921,Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc
2922,Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(a1-4)GlcNAc
2923,Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2924,Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2925,Man(a1-6)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2926,Man(a1-6)Man(b1-3)[Man(b1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2927,Man(a1-6)Man(b1-3)[Man(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2928,Man(a1-6)Man(b1-4)GlcNAc
2929,Man(a1-6)Man(b1-4)GlcNAc(a1-4)GlcNAc
2930,Man(a1-6)Man(b1-4)GlcNAc(a1-4)[Fuc(a1-6)]GlcNAc
2931,Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2932,Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2933,Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2934,Man(b1-2)Man
2935,Man(b1-2)Man(a1-2)Man
2936,Man(b1-2)Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc
2937,Man(b1-2)Man(a1-2)Man(b1-3)Man
2938,Man(b1-2)Man(a1-2)Man(b1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2939,Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(a1-3)GlcNAc
2940,Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(a1-3)GlcNAc(b1-2)Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(a1-3)GlcNAc
2941,Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc
2942,Man(b1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2943,Man(b1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2944,Man(b1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2945,Man(b1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2946,Man(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2947,Man(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2948,Man(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2949,Man(b1-2)Man(b1-2)Man
2950,Man(b1-2)Man(b1-2)Man(a1-2)Man(a1-2)Man
2951,Man(b1-2)Man(b1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man
2952,Man(b1-2)Man(b1-2)Man(a1-3)Man
2953,Man(b1-2)Man(b1-2)Man(a1-3)Man(a1-2)Man(a1-2)Man
2954,Man(b1-2)Man(b1-2)Man(b1-2)Man
2955,Man(b1-2)Man(b1-2)Man(b1-2)Man(a1-2)Man(a1-2)Man
2956,Man(b1-2)Man(b1-3)Man
2957,Man(b1-2)Man(b1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2958,Man(b1-2)Man(b1-3)[Man(b1-2)Man(a1-3)[Man(a1-2)Man(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2959,Man(b1-2)Man(b1-3)[Man(b1-3)[Man(b1-6)]Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2960,Man(b1-2)Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2961,Man(b1-2)[Glc(a1-3)]Man(b1-2)Man(b1-2)Man(b1-3)GlcNAc
2962,Man(b1-2)[Man(b1-6)]Man(b1-6)Man
2963,Man(b1-3)Gal(a1-3)GlcNAc
2964,Man(b1-3)GalNAc
2965,Man(b1-3)GlcNAc
2966,Man(b1-3)GlcNAc(a1-4)GlcNAc
2967,Man(b1-3)GlcNAc(b1-4)GlcNAc
2968,Man(b1-3)Man
2969,Man(b1-3)Man(a1-4)GlcNAc(b1-4)GlcNAc
2970,Man(b1-3)Man(b1-4)GlcNAc(a1-4)GlcNAc
2971,Man(b1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
2972,Man(b1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
2973,Man(b1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
2974,Man(b1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2975,Man(b1-3)Man(b1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2976,Man(b1-3)[Gal(b1-4)GlcNAc(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2977,Man(b1-3)[Glc(b1-4)]Gal
2978,Man(b1-3)[GlcNAc(b1-2)Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2979,Man(b1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2980,Man(b1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2981,Man(b1-3)[Man(a1-3)Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2982,Man(b1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2983,Man(b1-3)[Man(a1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2984,Man(b1-3)[Man(a1-4)]Man(a1-4)Man(b1-4)GlcNAc(a1-4)GlcNAc
2985,Man(b1-3)[Man(a1-6)GlcNAc(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Man(a1-6)]GlcNAc
2986,Man(b1-3)[Man(a1-6)GlcNAc(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Man(b1-6)]GlcNAc
2987,Man(b1-3)[Man(a1-6)]Man(a1-4)GlcNAc(a1-4)GlcNAc
2988,Man(b1-3)[Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2989,Man(b1-3)[Man(a1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2990,Man(b1-3)[Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
2991,Man(b1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2992,Man(b1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
2993,Man(b1-3)[Man(b1-3)Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2994,Man(b1-3)[Man(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2995,Man(b1-3)[Man(b1-6)Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2996,Man(b1-3)[Man(b1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
2997,Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
2998,Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
2999,Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3000,Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
3001,Man(b1-3)[Man(b1-6)]Man(b1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
3002,Man(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3003,Man(b1-4)Gal
3004,Man(b1-4)Gal(a1-3)GlcNAc
3005,Man(b1-4)GlcNAc(a1-4)GlcNAc
3006,Man(b1-4)GlcNAc(a1-4)[Fuc(a1-3)]GlcNAc
3007,Man(b1-4)GlcNAc(a1-4)[Fuc(b1-3)]GlcNAc
3008,Man(b1-4)GlcNAc(a1-4)[Fuc(b1-6)]GlcNAc
3009,Man(b1-4)GlcNAc(b1-3)GlcNAc
3010,Man(b1-4)GlcNAc(b1-4)GlcNAc
3011,Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc
3012,Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3013,Man(b1-4)GlcNAc(b1-4)[Fuc(b1-3)]GlcNAc
3014,Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
3015,Man(b1-4)Man
3016,Man(b1-4)Man(a1-3)GlcNAc
3017,Man(b1-4)Man(a1-4)GlcNAc(a1-4)GlcNAc
3018,Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc
3019,Man(b1-4)Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3020,Man(b1-4)Man(a1-4)Man(a1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
3021,Man(b1-4)Man(a1-4)Man(b1-4)GlcNAc(a1-4)GlcNAc
3022,Man(b1-4)Man(a1-4)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc
3023,Man(b1-4)Man(a1-4)Man(b1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
3024,Man(b1-4)Man(a1-4)[Man(b1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc
3025,Man(b1-4)Man(a1-4)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3026,Man(b1-4)Man(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
3027,Man(b1-4)Man(b1-3)GlcNAc
3028,Man(b1-4)Man(b1-3)Man(b1-4)GlcNAc(a1-4)GlcNAc
3029,Man(b1-4)Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3030,Man(b1-4)Man(b1-4)GlcNAc(a1-4)GlcNAc
3031,Man(b1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
3032,Man(b1-4)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3033,Man(b1-4)Man(b1-4)Man
3034,Man(b1-4)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc
3035,Man(b1-4)Man(b1-4)Man(b1-4)Man(b1-4)GlcNAc(b1-4)GlcNAc
3036,Man(b1-4)Man(b1-4)Man(b1-4)Man(b1-4)Man
3037,Man(b1-4)Man(b1-4)Man(b1-4)Man(b1-4)Man(b1-4)Man
3038,Man(b1-4)[Man(a1-6)]Man(a1-4)GlcNAc(a1-4)GlcNAc
3039,Man(b1-4)[Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
3040,Man(b1-4)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3041,Man(b1-4)[Man(b1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc
3042,Man(b1-6)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3043,Man(b1-6)Man(a1-4)GlcNAc(a1-4)GlcNAc
3044,Man(b1-6)Man(a1-4)GlcNAc(b1-4)GlcNAc
3045,Man(b1-6)Man(a1-6)Man(b1-4)GlcNAc(a1-4)GlcNAc
3046,Man(b1-6)Man(b1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc
3047,Man(b1-6)Man(b1-3)[Man(a1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3048,Man(b1-6)Man(b1-3)[Man(a1-6)Man(b1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3049,Man(b1-6)Man(b1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3050,Man(b1-6)Man(b1-3)[Man(b1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3051,Man(b1-6)Man(b1-3)[Man(b1-6)Man(b1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(b1-6)]GlcNAc
3052,Man(b1-6)Man(b1-3)[Man(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
3053,Man(b1-6)Man(b1-4)GlcNAc(a1-4)GlcNAc
3054,Man(b1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
3055,Man(b1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc
3056,Man(b1-6)Man(b1-6)Man(b1-4)GlcNAc(a1-4)GlcNAc
3057,Man(b1-6)Man(b1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc
3058,Neu5Ac(a2-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GalNAc(b1-4)Gal(b1-4)Glc
3059,Neu5Ac(a2-3)Gal(a1-3)GlcNAc
3060,Neu5Ac(a2-3)Gal(a1-3)[Fuc(a1-4)]GlcNAc
3061,Neu5Ac(a2-3)Gal(a1-3)[Gal(a1-4)[Fuc(a1-3)]GlcNAc(a1-6)]GalNAc
3062,Neu5Ac(a2-3)Gal(a1-4)Glc
3063,Neu5Ac(a2-3)Gal(a1-4)GlcNAc
3064,Neu5Ac(a2-3)Gal(a1-4)GlcNAc(b1-3)Gal
3065,Neu5Ac(a2-3)Gal(a1-4)[Fuc(a1-3)]GlcNAc(a1-2)Man(b1-3)[Man(a1-3)Man(a1-6)]Man(a1-4)GlcNAc(a1-4)[Fuc(a1-6)]GlcNAc
3066,Neu5Ac(a2-3)Gal(b1-2)GlcNAc
3067,Neu5Ac(a2-3)Gal(b1-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc
3068,Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3069,Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-3)Gal(b1-4)Glc
3070,Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3071,Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc
3072,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal
3073,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-3)Gal(b1-4)Glc
3074,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(b1-4)Gal(b1-4)Glc
3075,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(b1-4)Glc
3076,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(b1-4)GlcNAc
3077,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)Gal
3078,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc
3079,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)Glc
3080,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(a1-3)Gal(b1-4)Glc
3081,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc
3082,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-2)Man
3083,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
