glycans,AAA actual,AAA predicted,AAL actual,AAL predicted,ABA actual,ABA predicted,ACL actual,ACL predicted,AIA actual,AIA predicted,AMA actual,AMA predicted,AOL actual,AOL predicted,BPL actual,BPL predicted,CAA actual,CAA predicted,CAL actual,CAL predicted,CFL actual,CFL predicted,CTB actual,CTB predicted,ConA actual,ConA predicted,DBA actual,DBA predicted,DSL actual,DSL predicted,ECL actual,ECL predicted,EEL actual,EEL predicted,G3C actual,G3C predicted,GNL actual,GNL predicted,GSL actual,GSL predicted,HAA actual,HAA predicted,HHA actual,HHA predicted,HPA actual,HPA predicted,LCA actual,LCA predicted,LEL actual,LEL predicted,LFA actual,LFA predicted,LTL actual,LTL predicted,MAL actual,MAL predicted,MNA actual,MNA predicted,MOA actual,MOA predicted,MPL actual,MPL predicted,NPL actual,NPL predicted,PNA actual,PNA predicted,PSA actual,PSA predicted,PSL actual,PSL predicted,PTL actual,PTL predicted,RCA actual,RCA predicted,RPA actual,RPA predicted,SBA actual,SBA predicted,SJA actual,SJA predicted,SNA actual,SNA predicted,STA actual,STA predicted,TJA actual,TJA predicted,TL actual,TL predicted,UDA actual,UDA predicted,UEA actual,UEA predicted,VGA actual,VGA predicted,VVL actual,VVL predicted,WFL actual,WFL predicted,WGA actual,WGA predicted
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp0,3.6043081,1.0133458,3.1029308,0.51557726,1.0,4.09623,1.0,0.0,1.0,0.0,1.9353604,0.0,5.2651296,4.2793202,30.979713,35.852394,1.0,1.0135002,1.0,0.0,1.463193,6.193646,4.661752,5.3994827,1.0,8.284859,5.9479046,2.0194983,3.4692366,8.30593,4.771192,9.456548,2.1875467,3.832517,10.885647,11.179678,1.0,3.2277768,1.2780077,0.0,1.0,0.0,2.1943207,2.9458232,1.0,0.0,2.216094,0.0,29.667229,14.320608,2.383363,4.109683,3.5172145,2.8540046,1.0,0.0,2.0700433,4.3482413,2.0967486,0.7853214,4.2521253,0.0,2.196304,4.8075943,11.584206,10.391834,2.4587152,0.0,1.4831485,3.3654087,2.4789689,0.0,34.146732,43.230423,2.2608318,5.957221,4.626875,8.049237,7.811524,5.1369925,1.0,1.337471,18.682146,10.690668,1.0,4.259002,1.0,0.0,10.149014,6.137726,1.0,0.0,4.2229056,5.3610916,2.2024903,4.0073395,34.61556,41.23481,29.263891,16.619766
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,2.6478136,1.7430158,32.97216,35.286316,2.9516194,2.46106,3.1514423,18.259132,1.0,0.0,2.5164042,0.0,27.817886,29.82708,26.08071,26.204247,1.8311105,0.0,2.4535878,0.0,1.0,0.0,3.3857565,3.7154932,1.0,0.9376288,3.171277,1.9821421,1.9135458,0.0,1.3431153,0.0,2.591548,1.9492615,3.0813782,3.3681355,1.0,0.5315815,1.390583,0.0,2.0297208,0.0,2.7029917,0.76779616,1.4722836,0.0,2.5639236,0.0,2.68892,3.0674279,3.2255564,2.723575,4.4811673,4.4960384,4.837497,0.76375055,2.4049666,0.0,2.129473,0.0,4.2568307,4.422959,2.5158143,0.87326205,2.9515092,0.87078077,2.0750468,0.0,2.7487895,0.0,3.79927,0.4601177,32.55255,13.190161,1.0,1.3320957,2.1812088,0.0,1.8419838,1.1652982,2.922721,1.0573411,4.217687,3.8145337,2.525934,0.990132,1.4240406,0.0,2.8972914,0.6196596,1.0,0.0,1.8200988,2.813673,2.0280485,0.0,29.328552,12.05167,3.6131322,7.229575
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,4.3192086,1.838559,26.639444,17.689665,3.2319074,4.1968865,1.8477083,4.2983947,1.0,0.0,2.4215307,0.0,22.773376,16.59523,9.7753525,9.968121,2.1425123,3.7640028,3.144567,4.136933,5.8536835,1.8911291,5.31379,6.4017105,12.513738,0.39341462,2.9240685,2.2505796,7.1424565,0.3141076,9.154374,5.2661667,2.4591289,0.71462816,2.923857,0.12947607,1.7128837,1.1815447,12.230319,0.0,1.5941157,0.0,2.3917513,1.4955868,1.0333426,0.0,2.65775,0.0,24.276508,0.4416979,3.4802892,4.333226,3.0803914,4.511554,1.2150252,1.9244518,3.9653227,4.335765,2.2820644,0.0,2.6416469,0.34160012,1.949226,2.191994,2.016587,0.0,2.1416368,0.0,1.7889888,5.159324,2.6854417,1.4965904,31.84715,0.0,1.9607797,3.5117586,1.5270572,0.0,2.5364733,0.4706361,7.324348,11.285097,10.345467,3.49492,2.530911,6.4635286,1.0,0.0,10.007474,2.3462348,1.0,0.0,2.6103508,4.177146,2.5851133,0.0,22.998377,15.265712,23.43057,1.5691072
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,4.1002226,4.4858456,30.751808,40.286373,2.4436738,2.3037884,7.1901593,12.42728,1.0,0.0,2.4220722,0.0,24.222597,32.454155,25.110876,26.810886,2.9626024,0.9218639,3.7854714,1.1013358,12.539825,0.0,3.3608906,3.6028728,4.933077,5.6463766,1.487624,2.1461272,1.0,1.7575442,5.720837,0.0,1.0,3.592453,2.5318224,2.6906738,1.4447092,1.2072419,18.634,0.0,1.6910282,0.0,1.0,1.3228323,1.5035398,0.0,1.0,0.0,15.938298,3.3344135,3.6778657,3.2630053,2.0608056,6.013031,1.0,2.7876747,2.6162968,1.8016196,1.0,0.0,2.5772898,4.3420863,2.796019,2.4298377,1.6477748,0.0,1.9259775,0.432333,1.2803149,0.0,1.6550442,0.0,33.422096,18.539097,2.4355767,3.1742105,2.4118211,0.0,1.0,4.574852,1.0,2.6261559,6.563349,5.233061,1.884284,1.7650081,1.0,0.0,3.450455,3.1156254,1.0,0.0,2.604687,3.3366508,1.766991,0.0,11.621065,8.893986,12.361168,9.36408
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(a1-Sp21,2.8606577,3.4564583,24.245996,19.224892,3.1480327,7.356577,25.632032,19.764076,1.0,0.0,2.357882,7.359743,23.840214,19.586483,29.689777,40.590122,2.3704062,5.597863,1.7492923,8.437621,2.6266127,12.154444,4.358553,7.37516,1.0,16.204493,2.1317456,3.4371164,2.192105,0.18531024,3.8152995,12.945515,1.0,0.0,3.24531,5.681254,1.0,4.9505105,1.0,3.5263557,1.0,0.0,1.9089742,5.186458,1.7307413,0.0,1.4490719,1.0006394,4.660244,15.211042,2.3937032,4.988368,2.2389,4.4105825,1.0,0.1880579,1.0,8.589597,2.4765868,0.0,2.9329894,6.1806464,2.120059,7.2720714,5.531492,8.216171,3.3606102,0.24680328,2.1173172,0.0,2.6130044,0.0,32.990067,36.58036,1.768575,0.3685677,5.109722,10.044393,4.8956985,5.004832,3.5879853,0.0,6.3586245,12.216661,2.7276053,0.0,1.0,0.0,2.403916,6.6326303,1.0,0.0,4.309826,6.0785875,1.8195175,7.4212,33.83624,47.77703,3.9595146,23.673214
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,2.755535,4.820037,4.197049,16.20417,2.1831477,5.526924,2.1828399,0.0,1.0,0.0,33.036747,15.479568,7.631718,13.056196,25.99413,21.867275,25.40648,6.450714,34.015507,8.534955,4.837227,0.0,2.0840304,7.121921,21.53686,24.11034,1.6409638,3.5946424,29.69373,23.639975,27.285742,22.651834,2.0355074,3.0136824,5.9357214,13.251295,4.837984,1.7369555,1.199224,2.0214617,3.282305,0.0,6.595017,1.2648895,1.5217066,0.0,4.0857525,12.851771,11.252925,14.242006,3.947457,7.1817455,2.6153994,2.7360504,3.0311823,4.2043285,17.9424,15.221464,3.1860747,0.0,2.5873299,1.542218,8.668056,4.0418797,1.1721843,1.519011,2.4505455,12.811545,1.9764893,7.664764,2.0370631,0.0,35.333454,36.574856,7.69948,14.835605,21.95363,7.630538,7.456818,10.251185,8.421947,8.192781,7.0984216,9.7415905,3.322786,6.6388474,28.348257,11.983345,14.112599,7.017151,1.0,0.0,3.0114083,6.0823765,1.5269856,0.0,34.29754,29.850006,22.188148,30.220913
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp21,3.5002959,11.010926,3.0795786,3.2789955,19.69988,19.351925,1.0,0.0,1.0,0.0,35.0837,20.787169,7.72297,4.0898366,2.7548158,9.582115,28.151045,21.24887,33.92631,32.44419,5.193744,3.1224513,1.0,3.2229688,23.946789,35.713852,2.155131,0.026696026,26.598421,8.000952,2.946011,8.551336,1.9126351,0.0,2.684465,1.3160262,5.450408,6.338744,7.7333984,0.0,5.8446503,2.2669604,2.883796,6.2110553,1.542776,0.0,3.9743166,14.113271,5.3770843,5.3121905,3.7941473,3.7438655,1.0,2.017696,1.0,3.867467,11.921161,23.08883,3.0158026,0.0,1.622042,0.0,9.361326,11.586332,23.133095,0.0,2.3252017,2.8218627,2.607682,1.9715827,1.554134,0.5047314,28.203735,22.372534,2.274472,6.6588783,1.0,0.0,1.0,0.4414907,1.0,4.9959598,6.9722805,6.5385804,2.3772001,2.7316947,31.132467,13.8754635,13.103516,9.602009,1.0,4.368132,2.916511,4.7973356,2.2988164,0.0,1.2653885,6.8119974,18.982796,36.23365
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,3.797904,4.9189796,23.163979,12.983032,2.8515534,7.841591,3.1931078,7.5892177,1.0,3.1013823,2.2582889,1.3573163,22.705086,15.204172,2.1636682,0.0,3.292187,3.3591223,1.0,4.3523326,34.337875,21.629185,6.351139,9.886412,1.0,2.0817413,1.7907706,2.8508651,1.0,0.0,1.5208569,0.0,2.2717125,0.7483328,2.7007427,2.9232755,2.8710113,2.3527997,1.2449826,2.2563143,1.9379755,9.29295,2.213221,2.7847185,1.0,4.579632,4.0017996,0.0,1.7708632,0.0,4.1932397,5.2812757,3.021565,2.8483944,1.0,3.138638,3.0884228,3.3708224,1.8573991,0.0,3.2683125,5.7811913,1.0,2.992111,1.0,0.0,2.6570961,0.08001172,1.9400036,2.3247867,4.5293245,4.7222824,3.4354544,5.552249,2.130898,2.4838436,1.0,0.09933433,1.4719721,3.1785774,9.465874,6.462281,2.8496819,1.9415277,8.808222,4.9442177,2.0168965,0.0,2.1219652,1.2095495,1.0,0.0,2.4757142,3.393959,1.7482104,0.74403465,1.0,0.22738624,2.0460343,9.840559
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,4.6517377,3.9949117,14.977682,22.616596,18.761826,4.334744,7.724277,7.329611,1.0,2.7855577,1.1338382,0.0,21.616135,22.851372,2.6004906,0.0,2.0993063,1.0480651,2.1854968,0.73427176,31.246546,20.591837,4.700632,7.4904046,1.0,0.0,1.0,2.4716158,5.7062125,0.0,2.662068,0.0,1.7580419,2.4779663,6.9465356,3.5062351,2.3405628,2.230963,1.9314748,3.5138283,16.41877,3.8497925,1.2953235,3.0604212,1.0,5.06952,2.0602992,1.6860576,15.65752,0.0,4.9636593,4.7511034,2.1067808,3.216701,4.7726483,0.0,4.177584,2.7448566,2.0579977,0.0,2.4002748,7.1039433,1.6808078,3.108702,14.05768,0.0,1.1805308,1.9713407,1.2641642,1.1251984,7.2553096,5.272915,5.2168465,0.0,1.0,3.9290504,1.0,0.0,1.8698496,3.5868292,6.0481534,5.0606127,13.348636,1.5032412,8.586774,4.6591997,1.0,0.0,3.28498,1.8538004,1.0,0.0,2.1921916,3.4563756,1.0,0.0,1.0,1.7103858,29.899368,2.0539832
Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,3.636585,2.5150514,1.0,2.0097365,3.67372,7.3927426,2.2993193,12.094466,33.63105,25.859837,1.8030221,0.5723491,3.105811,5.393882,18.510185,18.422293,1.5857127,0.95316464,1.0,0.0,34.483665,38.253544,4.855283,4.636059,1.0,0.0,2.6347144,2.3063123,1.0,0.0,1.5483402,0.0,1.0,0.0,2.3252604,2.22038,1.0,0.8472191,1.0,3.079031,1.0,6.2025175,10.458239,5.4998417,14.48995,9.274513,2.2840962,0.0,1.9875224,0.0,6.6437893,6.601574,2.8033621,3.062551,1.0,2.527974,1.0,0.4971907,2.130127,0.0,31.077309,24.821068,2.1793067,1.3197536,2.236497,9.2021265,3.3556428,0.0,1.3151145,0.0,2.589606,3.0945942,22.39771,20.32206,3.2205994,2.2180095,4.324092,5.046885,2.98716,0.0,1.0,0.0,2.8417573,0.0,2.818119,0.3563621,1.8423939,0.0,1.9389203,0.29276282,1.0,0.0,7.3628,4.1392393,1.2612007,3.8388753,24.782652,14.463987,2.7313292,0.0
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,4.1852965,0.0,5.2449503,0.0,6.1794815,7.3902445,5.051292,12.069723,20.433157,8.609721,3.020094,0.0,4.426413,0.0,4.2472296,4.5221233,3.7219982,0.0,4.3401957,0.0,35.786007,14.858032,8.230719,4.803327,4.631473,0.1312151,5.310704,9.647582,3.0550208,0.64503807,4.061677,0.0,3.2666912,0.0,3.992952,2.8699622,2.0848992,2.2451596,3.3518739,0.0,1.061824,11.293697,5.553222,3.4950542,1.9743667,6.6541643,4.1821904,0.0,4.1545544,9.133772,6.3675146,5.3558855,4.963797,3.1034575,6.4001355,0.3126009,5.294695,0.22906041,4.8078833,0.0,22.237906,9.0102825,4.9922485,2.190898,5.4898376,0.0,5.0086446,0.0,3.88909,0.0,4.6207967,3.5235915,6.873164,2.7987735,4.386374,1.1386192,6.2621837,13.453983,4.091808,0.0,6.822862,0.0,4.2538886,9.877335,4.738685,0.0,3.85174,0.0,4.1364946,2.848773,1.4240776,0.0,6.7365694,4.7220154,9.963676,19.935955,32.799065,25.433195,6.130313,8.540681
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,6.829311,4.3419333,1.0,11.206642,6.8305407,3.7015972,2.4827127,0.0,1.0,0.24973989,1.075347,5.389189,3.3365421,13.107162,2.0828536,0.0,1.6666301,3.8312228,1.0,5.064908,33.836926,31.71587,6.922211,4.69115,3.9851649,8.697836,2.623931,3.5679166,6.5998116,2.1475399,3.365649,0.0,2.0819983,6.6483397,5.846714,7.5851135,1.1235685,4.0667143,8.816363,9.286816,26.873272,18.353325,2.4796371,4.7305026,17.097727,9.507397,1.8820305,8.576342,24.519651,0.0,3.3723662,4.583433,3.2598438,2.5414271,1.0,3.3713698,2.1160486,5.6412826,2.7176824,7.7161646,2.485206,7.845862,2.4987433,6.160362,2.4130883,0.0,2.1950164,6.8925533,1.0,0.0,24.354769,29.346167,6.305739,0.0,1.0,2.0461075,9.868144,0.0,4.220957,10.156782,1.0,0.0,15.904835,2.2747045,2.1417313,0.0,1.0,0.0,3.6913,3.8500693,1.0,0.0,2.2190528,3.7588606,2.4056695,0.0,4.8253846,0.0,35.151653,7.0993404
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,3.2239735,3.914566,7.3757586,0.0,4.635939,3.3466144,6.4049263,0.0,1.0,0.0,3.9324005,23.778385,9.031032,2.2523637,5.287385,24.979155,14.9615755,12.807201,23.005459,20.879757,29.655117,34.22394,5.9492874,6.7073936,26.834358,38.9216,5.042683,3.9068432,3.5977435,2.2293665,4.169464,0.0,3.1637993,10.242157,3.396951,6.6880217,2.5316756,10.078864,12.108996,26.804394,3.1055052,0.0,3.8519545,10.50416,2.7259152,3.1536496,4.1138263,13.316895,3.8259158,0.0,5.7904387,5.7490683,19.781511,4.162148,13.503829,0.0,2.8951812,12.960989,11.279739,26.983437,4.328874,8.104875,3.677856,16.770214,3.747421,7.8930607,3.5803092,8.065715,2.493129,0.0,3.4086223,7.111454,24.896084,26.232594,4.734598,2.1613646,1.0,8.272457,3.0868406,6.986562,1.0,0.0,5.41223,0.8728019,2.559236,0.28364754,3.2305808,12.15357,5.804577,4.7794843,1.0,0.0,6.6981053,9.10368,2.996597,0.0,3.7668204,9.21577,5.9785213,20.577816
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,4.503776,4.1566525,9.753943,17.262901,4.9110646,1.9629083,4.8097467,5.989389,1.0,0.0,8.97825,5.982958,15.959419,14.890505,4.9596214,13.330222,15.188728,0.6819391,24.551702,1.3731451,33.783188,25.079712,6.38765,7.7835197,33.253433,6.004415,4.204097,5.114109,1.0,2.6413267,4.825266,0.0,3.8657327,2.6222918,3.8423302,5.9438477,6.091817,3.037521,16.393099,13.553438,1.0,7.2803464,7.4209046,4.015238,3.1090863,9.720552,7.346102,2.3452988,4.951033,0.0,7.012789,7.4929113,3.6054208,6.694459,1.0,4.030937,1.0,0.9107092,4.7043586,8.608112,7.7337565,9.719644,11.657833,5.0920734,4.923729,10.737126,4.7100835,6.600485,3.157966,0.0,3.8426,6.602086,23.877,21.840233,3.898439,4.7457247,1.0,4.906833,3.393784,5.1482506,1.0,0.0,6.1010284,0.6831217,3.2123666,0.09786114,6.840589,0.0,8.1614,1.6774988,1.0,0.0,5.671399,6.6032195,3.0211742,0.0,2.0942168,11.122409,9.51931,1.0944496
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp19,5.4575095,1.9106787,3.4167228,1.2565532,5.874135,2.9548774,1.0,2.1974697,1.0,0.0,2.6696813,12.617452,4.3627806,2.7886214,1.7883533,11.796793,11.398657,11.926938,18.313784,18.010794,9.191349,7.39705,6.3219748,6.7351413,18.691801,32.637432,1.0,2.3063438,3.0948422,0.0,1.8912013,0.0,1.7264575,3.140956,2.1653543,2.7575269,2.0584188,5.520364,1.0,5.064459,3.004398,0.0,3.0821617,5.0316534,1.0,0.0,1.5163978,5.2940893,2.8682241,0.0,4.811943,5.051849,3.7180154,3.3022223,8.214112,0.0,1.0,8.145549,1.0,0.0,6.7964287,2.8717735,1.4961494,8.889223,1.0,3.4317265,4.6641226,2.5901668,1.7893715,1.7650051,3.5885549,0.9829556,6.180432,13.950201,3.4057221,2.0846095,3.9835343,0.0,2.0212362,1.8794158,4.9268737,5.28907,4.2075286,1.8328601,3.7030466,1.8075136,1.0,4.18085,3.4756763,2.282582,1.0,0.0,4.1061325,7.2928076,3.2026548,0.0,1.0,2.3093805,4.662909,23.305008
GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.6747575,11.967613,2.406933,0.0,18.721352,21.113201,1.0,0.0,1.0,0.0,33.72079,19.737442,2.9010649,1.4596244,15.387868,0.0,23.689604,21.217203,32.628033,30.181484,6.7553854,6.0299463,2.3888764,3.730095,34.02193,31.14003,1.0,0.0,7.4784865,11.648178,17.970888,0.0,1.5905102,2.7351084,3.2685955,4.909593,8.97881,3.120772,1.4978117,1.7427453,4.2407236,4.9571524,8.352957,2.975442,2.26235,0.0,11.524626,10.055532,4.9159474,7.2676754,3.5246484,4.369921,2.2694204,1.3671244,1.0,1.7867696,16.869343,19.1448,2.1124785,0.0,2.2154932,0.0,13.244489,7.1450033,1.4654045,7.1217656,4.142463,1.6131612,1.6000098,4.4236045,1.0,3.2914255,33.105,20.651875,1.3406116,3.9826417,1.0,0.0,1.2952043,2.2547731,4.8379655,11.38534,6.943049,8.018896,2.3441563,8.361042,28.706161,15.551014,8.34466,8.470634,1.0,5.929157,3.9326904,3.4775877,1.0,0.0,27.024666,0.0,31.958176,32.587055
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(a1-Sp12,3.005502,4.5525293,3.5590808,4.547135,20.291525,7.8094935,1.6197646,0.0,1.0,0.0,31.61493,18.622438,3.7642922,5.493022,5.13094,9.969809,26.055525,15.821086,31.63123,26.626764,5.951236,8.765499,4.532307,4.5880985,33.45417,33.672554,1.466959,0.4931927,7.9321814,5.351123,14.8933,10.60611,1.0,0.0,3.063865,2.2501776,5.615697,7.6075335,2.6390758,0.0,3.6368194,0.0,4.2936025,9.649275,1.0,0.0,12.346246,14.583958,3.6850412,0.29367876,4.3079214,5.286561,2.1604111,2.052143,1.0,2.4337573,21.157331,22.866505,1.9024253,0.0,4.6139474,5.0302944,10.455746,13.658228,1.0,0.0,4.0165315,7.370944,1.0,1.4569297,3.3927875,0.0,31.968615,30.262001,1.0,8.02228,1.9865366,2.1155415,1.5672815,2.3318577,5.9672265,5.142651,8.8676195,2.080811,2.5473535,2.8747606,28.515236,7.793218,3.6991768,9.222471,1.0,0.0,4.4144473,6.139593,1.0,0.0,23.638803,21.023928,32.500416,23.243624
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,2.4782147,2.6679509,4.063213,1.1198194,4.056471,5.565635,1.8535796,2.2579167,33.677704,20.538456,2.2895844,1.2443905,3.465257,3.0488322,1.0,0.0,2.6066067,2.2611518,2.9603152,1.7664435,35.35194,25.462086,5.5003448,4.3058767,6.151707,5.2427893,1.0,0.3747108,1.0,0.0,2.075217,0.0,2.223311,2.4511387,3.339716,2.8520923,1.2556914,0.75158226,1.0,0.0,1.8707715,2.1166067,6.13198,3.637823,4.385908,3.3228154,1.5853115,2.1385643,2.1990077,0.0,4.9738226,4.213215,1.0,2.4502132,1.0,5.118496,3.200776,0.75213766,2.1374207,5.359414,27.347572,19.00179,1.4478406,0.85950905,2.7117856,0.0,3.0456896,2.7762673,1.6886557,1.2720959,1.636517,4.1823483,5.423531,3.8604097,1.619358,2.6128838,2.8987203,0.0,1.0,2.6546886,1.0,3.9900072,2.7801292,1.6836565,2.8731842,2.7284937,1.0,0.0,2.9758883,0.26877093,1.0,0.0,3.0408666,3.8499289,3.021535,0.0,1.0,0.0,17.336044,6.0147066
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,3.647803,4.7004232,25.717548,17.214262,3.2589056,6.2094617,2.2598774,0.0,29.786974,16.515095,2.9764302,0.0,27.89061,15.703029,1.6874362,0.0,2.638494,0.15214378,2.8317735,0.0,31.991842,26.045881,5.08595,5.7338467,3.1419144,0.0,2.1707475,2.0879123,1.0,0.06487882,8.941107,2.7135422,1.600511,3.7313092,3.1073647,3.1872575,1.9598472,0.76810515,1.0,4.1822157,1.769781,2.3503582,4.214691,2.9374173,2.1415951,2.895874,3.230719,2.0746176,3.042488,3.6346543,4.951766,4.192824,3.9071739,4.139268,1.0,4.275069,1.8827596,0.19090104,2.6059062,3.360301,25.869545,17.205873,2.7174475,0.9718698,2.0174677,0.0,3.0230174,2.3436065,1.8947988,0.0,2.7399867,2.876978,5.816106,9.718904,3.280782,1.9836147,1.879689,0.0,2.2928243,2.195247,1.0,1.3176924,4.534068,6.895995,1.9812838,2.9619136,1.4037822,0.0,2.6850395,2.332562,1.0,13.818366,2.862098,3.6152844,2.6972103,0.0,1.5626949,0.0,3.8335402,8.102055
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,3.255559,2.2246635,28.383156,11.8484745,4.3120875,7.5369277,2.5472007,9.780716,25.74584,8.261655,1.659695,3.0748048,21.522783,10.747626,18.317488,4.8490305,1.8052956,2.4917052,2.34655,3.0660193,29.57047,14.751959,7.208708,4.292084,4.764734,3.0887513,2.804664,1.1296479,2.4277523,0.0,1.8666455,0.0,2.1288552,3.06807,2.9821851,2.4713635,2.4732468,1.7622615,2.695485,0.0,2.0478144,0.0,4.3005147,3.6788683,1.0,0.0,2.8451452,1.8688548,2.5617757,0.0,4.82075,3.7352653,6.215794,4.1559553,1.0,4.0532656,3.730981,1.9993769,2.252882,0.045128822,23.496517,12.917894,1.866258,2.980826,1.0,0.25185537,3.9331913,2.1218123,2.498603,0.0,3.138979,0.18231651,4.3822455,11.332957,3.7750502,1.2499129,1.0,0.0,1.9882625,2.1840687,1.0,2.4397714,3.4851294,4.890482,2.3297737,2.5468798,1.777611,0.0,2.1557894,2.9001899,1.0,0.0,4.6297016,4.2474866,2.7984738,0.0,1.0,0.0,4.79367,3.4370213
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,4.013927,15.505795,1.0,0.0,2.541209,4.2344985,1.0,0.0,1.0,0.0,1.5561944,1.608193,2.2572293,0.0,2.106503,24.241997,1.0,0.0,1.0,0.0,32.97612,31.191586,4.1091866,3.9617734,1.0,2.4491255,29.38979,6.4377804,7.632514,14.403264,1.0,1.0621344,1.0,0.0,2.9134717,13.354396,1.0,2.1503901,25.992636,15.997257,24.425425,27.582325,1.8774647,1.1303415,27.490643,9.594082,2.2714863,1.7068704,24.61637,40.246117,9.871611,5.4225373,3.626244,0.67044663,5.9638042,6.4389234,2.5176551,1.7980942,2.5947974,0.0,3.7615902,0.0,2.185167,5.3505697,1.0,0.67623234,2.2483659,0.13111869,1.1758844,0.0,3.234162,14.233728,3.234659,11.698431,1.782348,0.38864526,33.676346,37.1781,1.0,7.4103875,1.0,0.0,20.099657,30.549976,2.2491784,0.0,1.3712947,0.0,3.5934675,14.226047,1.0,0.0,2.3787062,4.5866423,26.170631,29.138187,34.491882,36.254402,18.342476,43.7701
Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,3.6890912,5.366698,3.8102643,2.8021505,4.6231465,4.7949924,1.0,0.0,1.3929406,0.0,32.886112,13.318984,3.5466185,5.2655773,2.3190153,0.0,21.317425,10.187838,32.917755,17.896046,34.31283,28.375439,4.700191,7.6137066,34.199833,29.049603,5.9003725,3.588982,6.7046585,4.271371,2.0496907,0.0,1.8614267,2.5797408,3.2959392,2.4294026,5.4419456,3.5501783,32.549213,20.654129,3.442597,3.091565,6.132742,3.8658848,1.0,1.2619127,13.452866,1.247838,2.9815385,0.0,3.4218426,5.978683,1.84075,6.242113,1.0,8.746389,20.04475,9.821926,2.5359874,2.1775918,4.776797,7.0835123,12.125564,7.0809393,4.6273074,0.0,4.1826034,0.6808655,2.863232,3.3634562,2.5850322,2.1323438,33.288364,21.167637,1.6465278,4.0455904,32.911503,7.169046,3.2282677,0.0,7.5086803,3.9727528,8.428879,3.5815578,2.9061778,5.794569,26.02658,9.43041,10.832268,1.2906437,1.0,0.0,5.5767817,6.890507,1.4899551,0.0,25.934689,0.0,23.026693,19.804583
